datetime,start,high,low,finish,value
2017/6/29,21020,21040,20950,20960,73.14
2017/6/30,20790,20790,20690,20790,113.85
2017/7/3,20800,20850,20780,20790,69.92
2017/7/4,20960,20960,20720,20790,108.65
2017/7/5,20500,20580,20380,20580,125.23
2017/7/6,20560,20570,20430,20480,75.32
2017/7/7,20350,20470,20340,20420,58.56
2017/7/10,20560,20610,20520,20560,42.37
2017/7/11,20560,20680,20550,20680,34.31
2017/7/12,20610,20630,20540,20580,38.4
2017/7/13,20650,20650,20540,20580,48.37
2017/7/14,20620,20630,20570,20610,66.27
2017/7/18,20560,20560,20420,20480,58.37
2017/7/19,20440,20500,20430,20480,45.68
2017/7/20,20530,20630,20510,20610,43.39
2017/7/21,20580,20600,20550,20560,34.2
2017/7/24,20450,20470,20380,20440,63.61
2017/7/25,20460,20500,20410,20440,51.56
2017/7/26,20590,20590,20500,20520,54.21
2017/7/27,20510,20650,20490,20540,76.61
2017/7/28,20510,20510,20410,20420,56.45
2017/7/31,20430,20440,20390,20400,29.58
2017/8/1,20410,20470,20400,20460,30.21
